Brand,Model Name,Model Image,Weight(g),Width(px),Height(px),ROM(MB),RAM(MB),Battery Capacity(mAh),Price(USD)
htc,HTC Inspire 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-inspire-4g.jpg,163.9,480,800,4000.0,768.0,1230.0,135.6
htc,HTC ThunderBolt 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-thunderbolt-verizon.jpg,164.0,480,800,4000.0,768.0,1400.0,259.9
htc,HTC EVO Shift 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-shift-evo4-new.jpg,130.0,480,800,2000.0,512.0,1500.0,135.6
htc,HTC Gratia,https://fdn2.gsmarena.com/vv/bigpic/htc-gratia-new.jpg,115.0,320,480,512.0,384.0,1200.0,135.6
htc,HTC 7 Pro,https://fdn2.gsmarena.com/vv/bigpic/htc-7-pro-gsm.jpg,185.0,480,800,8000.0,576.0,1230.0,214.7
htc,HTC 7 Surround,https://fdn2.gsmarena.com/vv/bigpic/htc-7-surround.jpg,165.0,480,800,16000.0,448.0,1230.0,101.69999999999999
htc,HTC 7 Mozart,https://fdn2.gsmarena.com/vv/bigpic/htc-mozart-ofic.jpg,130.0,480,800,8000.0,576.0,1300.0,146.89999999999998
htc,HTC 7 Trophy,https://fdn2.gsmarena.com/vv/bigpic/htc-trophy-ofic.jpg,140.0,480,800,8000.0,576.0,1300.0,101.69999999999999
htc,HTC Arrive,https://fdn2.gsmarena.com/vv/bigpic/htc-7-pro.jpg,185.0,480,800,8000.0,576.0,1500.0,101.69999999999999
htc,HTC Desire HD,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-hd-new.jpg,164.0,480,800,1500.0,768.0,1230.0,169.49999999999997
htc,HTC Desire Z,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-z.jpg,180.0,480,800,1500.0,512.0,1300.0,112.99999999999999
htc,HTC Evo 4G+,https://fdn2.gsmarena.com/vv/bigpic/htc-evo-4g-plus.jpg,160.0,540,960,4000.0,1000.0,1730.0,169.49999999999997
htc,HTC Aria,https://fdn2.gsmarena.com/vv/bigpic/htc-aria-new.jpg,115.0,320,480,512.0,384.0,1200.0,169.49999999999997
htc,HTC Wildfire CDMA,https://fdn2.gsmarena.com/vv/bigpic/htc-wildlife-cdma.jpg,115.0,240,320,512.0,384.0,1300.0,124.29999999999998
htc,HTC Evo 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-evo-sprint.jpg,170.0,480,800,1000.0,512.0,1500.0,101.69999999999999
htc,HTC MAX 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-max-4g.jpg,151.0,480,800,8000.0,288.0,1500.0,350.29999999999995
htc,HTC Touch Diamond,https://fdn2.gsmarena.com/vv/bigpic/htc-touch-diamond.jpg,110.0,480,640,4000.0,192.0,900.0,146.89999999999998
htc,HTC Advantage X7510,https://fdn2.gsmarena.com/vv/bigpic/htc-x7510.jpg,375.0,480,640,16000.0,128.0,2100.0,723.1999999999999
leeco,LeEco Le Pro3 Elite,https://fdn2.gsmarena.com/vv/bigpic/leeco-le-pro3-elite.jpg,175.0,1080,1920,32000.0,4000.0,4070.0,316.4
leeco,LeEco Le S3,https://fdn2.gsmarena.com/vv/bigpic/leeco-le-s3.jpg,153.0,1080,1920,32000.0,3000.0,3000.0,225.99999999999997
leeco,LeEco Le Pro3,https://fdn2.gsmarena.com/vv/bigpic/lepro3.jpg,175.0,1080,1920,32000.0,4000.0,4070.0,372.9
leeco,LeEco Le Max 2,https://fdn2.gsmarena.com/vv/bigpic/le-max2.jpg,185.0,1440,2560,32000.0,4000.0,3100.0,395.49999999999994
leeco,LeEco Le 2 Pro,https://fdn2.gsmarena.com/vv/bigpic/le-2-pro.jpg,153.0,1080,1920,32000.0,4000.0,3000.0,293.79999999999995
leeco,LeEco Le 2,https://fdn2.gsmarena.com/vv/bigpic/le-2-pro.jpg,153.0,1080,1920,32000.0,3000.0,3000.0,214.7
leeco,LeEco Le Max,https://fdn2.gsmarena.com/vv/bigpic/letv-le-max.jpg,204.0,1440,2560,64000.0,4000.0,3400.0,395.49999999999994
leeco,LeEco Le 1s,https://fdn2.gsmarena.com/vv/bigpic/letv-le-1s.jpg,169.0,1080,1920,32000.0,3000.0,3000.0,237.29999999999998
vivo,vivo X60 Pro+ 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-x60-pro-plus.jpg,190.6,1080,2376,128000.0,8000.0,4200.0,723.1999999999999
vivo,vivo Y20G,https://fdn2.gsmarena.com/vv/bigpic/vivo-y20g.jpg,192.3,720,1600,128000.0,6000.0,5000.0,192.1
vivo,vivo Y31s 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-y31s-5g.jpg,185.5,1080,2408,128000.0,4000.0,5000.0,214.7
vivo,vivo Y20A,https://fdn2.gsmarena.com/vv/bigpic/vivo-y20-2021.jpg,192.0,720,1600,64000.0,3000.0,5000.0,146.89999999999998
vivo,vivo Y20 2021,https://fdn2.gsmarena.com/vv/bigpic/vivo-y20-2021.jpg,192.0,720,1600,64000.0,4000.0,5000.0,135.6
vivo,vivo X60 Pro 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-x60-pro.jpg,178.0,1080,2376,256000.0,12000.0,4200.0,632.8
vivo,vivo X60 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-x60.jpg,175.6,1080,2376,128000.0,8000.0,4300.0,497.19999999999993
vivo,vivo Y30 Standard,https://fdn2.gsmarena.com/vv/bigpic/vivo-y12s.jpg,191.4,720,1600,128000.0,6000.0,5000.0,203.39999999999998
vivo,vivo iQOO U3,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-u3.jpg,185.5,1080,2408,128000.0,6000.0,5000.0,225.99999999999997
vivo,vivo Y52s 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-y52s-5g.jpg,185.5,1080,2408,128000.0,6000.0,5000.0,225.99999999999997
vivo,vivo Y51a,https://fdn2.gsmarena.com/vv/bigpic/vivo-y51-2020-dec.jpg,188.0,1080,2408,128000.0,8000.0,5000.0,225.99999999999997
vivo,"vivo Y51 (2020, December)",https://fdn2.gsmarena.com/vv/bigpic/vivo-y51-2020-dec.jpg,188.0,1080,2408,128000.0,8000.0,5000.0,237.29999999999998
vivo,vivo Y12s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y12s.jpg,191.0,720,1600,32000.0,3000.0,5000.0,135.6
vivo,vivo Y12i,https://fdn2.gsmarena.com/vv/bigpic/vivo-y11-2019.jpg,190.5,720,1544,32000.0,3000.0,5000.0,124.29999999999998
vivo,vivo S7e 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-s7e-5g.jpg,171.7,1080,2400,128000.0,8000.0,4100.0,406.79999999999995
vivo,vivo iQOO U1x,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-u1x.jpg,192.3,720,1600,64000.0,4000.0,5000.0,124.29999999999998
vivo,vivo Y3s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y3s.jpg,190.5,720,1544,64000.0,4000.0,5000.0,169.49999999999997
vivo,vivo Y30 (China),https://fdn2.gsmarena.com/vv/bigpic/vivo-y30-china.jpg,192.3,720,1600,128000.0,8000.0,5000.0,214.7
vivo,vivo Y70,https://fdn2.gsmarena.com/vv/bigpic/vivo-v20se.jpg,171.0,1080,2400,128000.0,8000.0,4100.0,305.09999999999997
vivo,vivo Y20s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y20s.jpg,192.3,720,1600,128000.0,4000.0,5000.0,203.39999999999998
vivo,vivo Y73s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y73s.jpg,171.3,1080,2400,128000.0,6000.0,4100.0,316.4
vivo,vivo X50e 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-x50e-5g.jpg,200.4,1080,2400,128000.0,8000.0,4350.0,463.29999999999995
vivo,"vivo Y51 (2020, September)",https://fdn2.gsmarena.com/vv/bigpic/vivo-y51-2020.jpg,186.7,1080,2340,128000.0,4000.0,4500.0,203.39999999999998
vivo,vivo Y20i,https://fdn2.gsmarena.com/vv/bigpic/vivo-y20.jpg,192.3,720,1600,64000.0,3000.0,5000.0,146.89999999999998
vivo,vivo iQOO 5 Pro 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-5-pro.jpg,198.0,1080,2376,256000.0,8000.0,4000.0,689.3
vivo,vivo iQOO 5 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-5-5g.jpg,197.0,1080,2376,128000.0,8000.0,4500.0,553.6999999999999
vivo,vivo S1 Prime,https://fdn2.gsmarena.com/vv/bigpic/vivo-x50-lite.jpg,190.2,1080,2340,128000.0,8000.0,4500.0,271.2
vivo,vivo S7 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-s7.jpg,170.0,1080,2400,128000.0,8000.0,4000.0,384.2
vivo,vivo iQOO U1,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-u1.jpg,190.0,1080,2340,64000.0,6000.0,4500.0,169.49999999999997
vivo,vivo Y51s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y51s.jpg,190.0,1080,2340,128000.0,6000.0,4500.0,282.5
vivo,vivo V19 Neo,https://fdn2.gsmarena.com/vv/bigpic/vivo-v19.jpg,176.0,1080,2400,128000.0,8000.0,4500.0,361.59999999999997
vivo,vivo Z5x (2020),https://fdn2.gsmarena.com/vv/bigpic/vivo-z5x-2020.jpg,204.1,1080,2340,64000.0,4000.0,5000.0,180.79999999999998
vivo,vivo X50 Pro+,https://fdn2.gsmarena.com/vv/bigpic/vivo-x50-pro-plus.jpg,192.2,1080,2376,128000.0,8000.0,4350.0,711.9
vivo,vivo X50 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-x50.jpg,174.5,1080,2376,128000.0,8000.0,4200.0,497.19999999999993
vivo,vivo X50,https://fdn2.gsmarena.com/vv/bigpic/vivo-x50-4g.jpg,173.0,1080,2376,128000.0,8000.0,4200.0,451.99999999999994
vivo,vivo Y70s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y70s.jpg,190.0,1080,2340,128000.0,6000.0,4500.0,316.4
vivo,vivo iQOO Z1,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-z1-5g.jpg,195.0,1080,2408,128000.0,6000.0,4500.0,316.4
vivo,vivo X50 Lite,https://fdn2.gsmarena.com/vv/bigpic/vivo-x50-lite.jpg,190.2,1080,2340,128000.0,8000.0,4500.0,338.99999999999994
vivo,vivo NEX 3S 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-nex-3s-5g.jpg,219.5,1080,2256,256000.0,8000.0,4500.0,711.9
vivo,vivo V19 (Indonesia),https://fdn2.gsmarena.com/vv/bigpic/vivo-v19.jpg,176.0,1080,2400,128000.0,8000.0,4500.0,305.09999999999997
vivo,vivo Z6 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-z6-5g.jpg,201.0,1080,2400,128000.0,6000.0,5000.0,338.99999999999994
vivo,vivo iQOO 3 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-3-5g.jpg,214.5,1080,2400,128000.0,6000.0,4400.0,542.4
vivo,vivo X30,https://fdn2.gsmarena.com/vv/bigpic/vivo-x30.jpg,196.5,1080,2400,128000.0,8000.0,4350.0,474.59999999999997
vivo,vivo iQOO Neo 855 Racing,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-neo-855-racing.jpg,198.5,1080,2340,128000.0,8000.0,4500.0,372.9
vivo,vivo Y9s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y9s.jpg,186.7,1080,2340,128000.0,8000.0,4500.0,293.79999999999995
vivo,vivo Z5i,https://fdn2.gsmarena.com/vv/bigpic/vivo-z5i.jpg,193.0,1080,2340,128000.0,8000.0,5000.0,259.9
vivo,vivo V17 (Russia),https://fdn2.gsmarena.com/vv/bigpic/vivo-v17.jpg,186.7,1080,2340,128000.0,8000.0,4500.0,372.9
vivo,vivo S5,https://fdn2.gsmarena.com/vv/bigpic/vivo-s5.jpg,188.0,1080,2400,128000.0,8000.0,4100.0,395.49999999999994
vivo,vivo U20,https://fdn2.gsmarena.com/vv/bigpic/vivo-u20.jpg,193.0,1080,2340,64000.0,4000.0,5000.0,146.89999999999998
vivo,vivo Y3 Standard,https://fdn2.gsmarena.com/vv/bigpic/vivo-y3-standard.jpg,191.5,720,1544,64000.0,3000.0,5000.0,146.89999999999998
vivo,vivo Y5s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y5s.jpg,193.0,1080,2340,128000.0,6000.0,5000.0,214.7
vivo,vivo Y19,https://fdn2.gsmarena.com/vv/bigpic/vivo-y19.jpg,193.0,1080,2340,128000.0,4000.0,5000.0,237.29999999999998
vivo,vivo iQOO Neo 855,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-neo-855.jpg,198.5,1080,2340,64000.0,6000.0,4500.0,293.79999999999995
vivo,vivo U3,https://fdn2.gsmarena.com/vv/bigpic/vivo-u3.jpg,193.0,1080,2340,64000.0,4000.0,5000.0,146.89999999999998
vivo,vivo U10,https://fdn2.gsmarena.com/vv/bigpic/vivo-u10-.jpg,190.5,720,1544,32000.0,3000.0,5000.0,135.6
vivo,vivo Y3 (4GB+64GB),https://fdn2.gsmarena.com/vv/bigpic/vivo-y3-64-4.jpg,190.0,720,1544,64000.0,4000.0,5000.0,158.2
vivo,vivo Y3,https://fdn2.gsmarena.com/vv/bigpic/vivo-u10-.jpg,190.5,720,1544,128000.0,4000.0,5000.0,214.7
vivo,vivo NEX 3 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-nex3-5g.jpg,218.5,1080,2256,256000.0,8000.0,4500.0,824.9
vivo,vivo NEX 3,https://fdn2.gsmarena.com/vv/bigpic/vivo-nex3.jpg,217.3,1080,2256,128000.0,8000.0,4500.0,723.1999999999999
vivo,vivo Z1x,https://fdn2.gsmarena.com/vv/bigpic/vivo-z1x.jpg,189.6,1080,2340,64000.0,6000.0,4500.0,248.59999999999997
vivo,vivo iQOO Pro 5G,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-pro-5g.jpg,217.0,1080,2340,128000.0,8000.0,4500.0,565.0
vivo,vivo iQOO Pro,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-pro.jpg,215.0,1080,2340,128000.0,8000.0,4500.0,463.29999999999995
vivo,vivo Y90,https://fdn2.gsmarena.com/vv/bigpic/vivo-y90.jpg,163.5,720,1520,16000.0,2000.0,4030.0,101.69999999999999
vivo,vivo V17 Neo,https://fdn2.gsmarena.com/vv/bigpic/vivo-v17-neo.jpg,179.0,1080,2340,128000.0,6000.0,4500.0,316.4
vivo,vivo Z5,https://fdn2.gsmarena.com/vv/bigpic/vivo-z5.jpg,187.0,1080,2340,64000.0,6000.0,4500.0,237.29999999999998
vivo,vivo Z1Pro,https://fdn2.gsmarena.com/vv/bigpic/vivo-z5x.jpg,201.0,1080,2340,64000.0,4000.0,5000.0,214.7
vivo,vivo iQOO Neo,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-neo.jpg,198.5,1080,2340,64000.0,6000.0,4500.0,282.5
vivo,vivo Z5x,https://fdn2.gsmarena.com/vv/bigpic/vivo-z5x.jpg,204.1,1080,2340,64000.0,4000.0,5000.0,225.99999999999997
vivo,vivo S1 Pro (China),https://fdn2.gsmarena.com/vv/bigpic/vivo-s1-pro.jpg,185.0,1080,2340,128000.0,6000.0,3700.0,350.29999999999995
vivo,vivo Z3x,https://fdn2.gsmarena.com/vv/bigpic/vivo-z3x.jpg,150.0,1080,2280,64000.0,4000.0,3260.0,180.79999999999998
vivo,vivo Y17,https://fdn2.gsmarena.com/vv/bigpic/vivo-y17.jpg,190.5,720,1544,64000.0,4000.0,5000.0,259.9
vivo,vivo X27 Pro,https://fdn2.gsmarena.com/vv/bigpic/vivo-x27-pro.jpg,200.0,1080,2460,256000.0,8000.0,4000.0,598.9
vivo,vivo S1 (China),https://fdn2.gsmarena.com/vv/bigpic/vivo-s1.jpg,189.5,1080,2340,128000.0,6000.0,3940.0,293.79999999999995
vivo,vivo X27,https://fdn2.gsmarena.com/vv/bigpic/vivo-x27-.jpg,188.0,1080,2340,128000.0,8000.0,4000.0,429.4
vivo,vivo V15,https://fdn2.gsmarena.com/vv/bigpic/vivo-v15.jpg,189.5,1080,2340,64000.0,6000.0,4000.0,350.29999999999995
vivo,vivo iQOO,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo.jpg,196.0,1080,2340,128000.0,6000.0,4000.0,451.99999999999994
vivo,vivo V15 Pro,https://fdn2.gsmarena.com/vv/bigpic/vivo-v15-pro.jpg,185.0,1080,2340,128000.0,6000.0,3700.0,406.79999999999995
vivo,vivo Y89,https://fdn2.gsmarena.com/vv/bigpic/vivo-y89.jpg,149.3,1080,2280,64000.0,4000.0,3260.0,237.29999999999998
vivo,vivo NEX Dual Display,https://fdn2.gsmarena.com/vv/bigpic/vivo-nex2-.jpg,199.0,1080,2340,128000.0,10000.0,3500.0,1084.8
vivo,vivo Y93s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y93.jpg,165.0,720,1520,128000.0,4000.0,4030.0,259.9
vivo,vivo Z1 Lite,https://fdn2.gsmarena.com/vv/bigpic/vivo-z1-lite-.jpg,149.0,1080,2280,32000.0,4000.0,3260.0,192.1
vivo,vivo Y95,https://fdn2.gsmarena.com/vv/bigpic/vivo-y95-.jpg,163.5,720,1520,32000.0,3000.0,4030.0,282.5
vivo,vivo Y91i,https://fdn2.gsmarena.com/vv/bigpic/vivo-y91i-dual-camera.jpg,163.5,720,1520,16000.0,2000.0,4030.0,146.89999999999998
vivo,vivo Y93,https://fdn2.gsmarena.com/vv/bigpic/vivo-y93.jpg,163.5,720,1520,64000.0,4000.0,4030.0,225.99999999999997
vivo,vivo Y91 (Mediatek),https://fdn2.gsmarena.com/vv/bigpic/vivo-y91.jpg,163.5,720,1520,64000.0,3000.0,4030.0,135.6
vivo,vivo Y81i,https://fdn2.gsmarena.com/vv/bigpic/vivo-y81i.jpg,143.0,720,1520,16000.0,2000.0,3260.0,146.89999999999998
vivo,vivo Z3,https://fdn2.gsmarena.com/vv/bigpic/vivo-z3.jpg,164.0,1080,2280,64000.0,4000.0,3315.0,282.5
vivo,vivo Z3i,https://fdn2.gsmarena.com/vv/bigpic/vivo-z3i.jpg,164.0,1080,2280,128000.0,6000.0,3315.0,395.49999999999994
vivo,vivo Y71i,https://fdn2.gsmarena.com/vv/bigpic/vivo-y71-.jpg,150.0,720,1440,16000.0,2000.0,3360.0,135.6
vivo,vivo V11i,https://fdn2.gsmarena.com/vv/bigpic/vivo-v11i-.jpg,164.0,1080,2280,64000.0,6000.0,3315.0,316.4
vivo,vivo Y97,https://fdn2.gsmarena.com/vv/bigpic/vivo-y97.jpg,162.0,1080,2280,128000.0,4000.0,3315.0,282.5
vivo,vivo X23,https://fdn2.gsmarena.com/vv/bigpic/vivo-x23.jpg,160.5,1080,2340,128000.0,8000.0,3400.0,565.0
vivo,vivo V11 (V11 Pro),https://fdn2.gsmarena.com/vv/bigpic/vivo-v11-pro-2.jpg,156.0,1080,2340,64000.0,6000.0,3400.0,327.7
vivo,vivo Y83 Pro,https://fdn2.gsmarena.com/vv/bigpic/vivo-y83-pro.jpg,152.0,720,1520,64000.0,4000.0,3260.0,225.99999999999997
vivo,vivo Z1i,https://fdn2.gsmarena.com/vv/bigpic/vivo-z1i-.jpg,149.3,1080,2280,128000.0,4000.0,3260.0,203.39999999999998
vivo,vivo V9 6GB,https://fdn2.gsmarena.com/vv/bigpic/vivo-v9-.jpg,150.0,1080,2280,64000.0,6000.0,3260.0,338.99999999999994
vivo,vivo NEX S,https://fdn2.gsmarena.com/vv/bigpic/vivo-nex-s.jpg,199.0,1080,2316,128000.0,8000.0,4000.0,790.9999999999999
vivo,vivo NEX A,https://fdn2.gsmarena.com/vv/bigpic/vivo-nex-r1.jpg,199.0,1080,2316,128000.0,6000.0,4000.0,677.9999999999999
vivo,vivo Z1,https://fdn2.gsmarena.com/vv/bigpic/vivo-z1a.jpg,149.3,1080,2280,64000.0,4000.0,3260.0,203.39999999999998
vivo,vivo Y83,https://fdn2.gsmarena.com/vv/bigpic/vivo-y83-new.jpg,150.0,720,1520,32000.0,4000.0,3260.0,282.5
vivo,vivo Y81,https://fdn2.gsmarena.com/vv/bigpic/vivo-y81.jpg,146.5,720,1520,32000.0,3000.0,3260.0,203.39999999999998
vivo,vivo X21i,https://fdn2.gsmarena.com/vv/bigpic/vivo-x21i-.jpg,159.0,1080,2280,64000.0,6000.0,3425.0,485.9
vivo,vivo Y53i,https://fdn2.gsmarena.com/vv/bigpic/vivo-y53i-.jpg,137.0,540,960,16000.0,2000.0,2500.0,104.0
vivo,vivo Y71,https://fdn2.gsmarena.com/vv/bigpic/vivo-y71-.jpg,150.0,720,1440,16000.0,3000.0,3360.0,158.2
vivo,vivo V9 Youth,https://fdn2.gsmarena.com/vv/bigpic/vivo-v9-.jpg,150.0,1080,2280,32000.0,4000.0,3260.0,293.79999999999995
vivo,vivo V9,https://fdn2.gsmarena.com/vv/bigpic/vivo-v9-.jpg,150.0,1080,2280,64000.0,4000.0,3260.0,440.69999999999993
vivo,vivo X21 UD,https://fdn2.gsmarena.com/vv/bigpic/vivo-x21ud.jpg,156.2,1080,2280,128000.0,6000.0,3200.0,621.4999999999999
vivo,vivo X21,https://fdn2.gsmarena.com/vv/bigpic/vivo-x21.jpg,156.2,1080,2280,64000.0,6000.0,3200.0,508.49999999999994
vivo,vivo V7,https://fdn2.gsmarena.com/vv/bigpic/vivo-v7.jpg,139.0,720,1440,32000.0,4000.0,3000.0,282.5
vivo,vivo X20 Plus UD,https://fdn2.gsmarena.com/vv/bigpic/vivo-x20-plus-ud.jpg,181.5,1080,2160,128000.0,4000.0,3900.0,621.4999999999999
vivo,vivo X20 Plus,https://fdn2.gsmarena.com/vv/bigpic/vivo-x20-plus.jpg,181.5,1080,2160,64000.0,4000.0,3900.0,508.49999999999994
vivo,vivo X20,https://fdn2.gsmarena.com/vv/bigpic/vivo-x20.jpg,159.0,1080,2160,64000.0,4000.0,3250.0,440.69999999999993
vivo,vivo V7+,https://fdn2.gsmarena.com/vv/bigpic/vivo-v7-plus.jpg,160.0,720,1440,32000.0,4000.0,3225.0,406.79999999999995
vivo,vivo Y65,https://fdn2.gsmarena.com/vv/bigpic/vivo-y65.jpg,157.0,720,1280,16000.0,3000.0,3000.0,192.1
vivo,vivo Y69,https://fdn2.gsmarena.com/vv/bigpic/vivo-y69.jpg,162.8,720,1280,32000.0,3000.0,3000.0,225.99999999999997
vivo,vivo Y53,https://fdn2.gsmarena.com/vv/bigpic/vivo-y53.jpg,137.0,540,960,16000.0,2000.0,2500.0,117.0
vivo,vivo X9s Plus,https://fdn2.gsmarena.com/vv/bigpic/vivo-x9s-plus-r.jpg,183.2,1080,1920,64000.0,4000.0,4015.0,440.69999999999993
vivo,vivo X9s,https://fdn2.gsmarena.com/vv/bigpic/vivo-x9s-plus-r.jpg,154.0,1080,1920,64000.0,4000.0,3320.0,395.49999999999994
vivo,vivo V5s,https://fdn2.gsmarena.com/vv/bigpic/vivo-v5s.jpg,154.0,720,1280,64000.0,4000.0,3000.0,316.4
vivo,vivo Y55L (vivo 1603),https://fdn2.gsmarena.com/vv/bigpic/vivo-y55l-1603.jpg,142.0,720,1280,16000.0,2000.0,2650.0,123.5
vivo,vivo Y55s,https://fdn2.gsmarena.com/vv/bigpic/vivo-y55s.jpg,142.0,720,1280,16000.0,2000.0,2730.0,225.99999999999997
vivo,vivo V5 Lite (vivo 1609),https://fdn2.gsmarena.com/vv/bigpic/vivo-v5-lite.jpg,155.0,720,1280,32000.0,3000.0,3000.0,180.79999999999998
vivo,vivo V5 Plus,https://fdn2.gsmarena.com/vv/bigpic/vivo-v5-plus.jpg,158.6,1080,1920,64000.0,4000.0,3160.0,508.49999999999994
vivo,vivo Y67,https://fdn2.gsmarena.com/vv/bigpic/vivo-y67.jpg,154.0,720,1280,32000.0,4000.0,3000.0,305.09999999999997
vivo,vivo Xplay6,https://fdn2.gsmarena.com/vv/bigpic/vivo-xplay6.jpg,178.0,1440,2560,128000.0,6000.0,4080.0,790.9999999999999
vivo,vivo X9 Plus,https://fdn2.gsmarena.com/vv/bigpic/vivo-x9-plus.jpg,199.0,1080,1920,64000.0,6000.0,4000.0,655.4
vivo,vivo X9,https://fdn2.gsmarena.com/vv/bigpic/vivo-x9-.jpg,154.0,1080,1920,64000.0,4000.0,3050.0,519.8
vivo,vivo V5,https://fdn2.gsmarena.com/vv/bigpic/vivo-v5.jpg,154.0,720,1280,32000.0,4000.0,3000.0,282.5
vivo,vivo X7 Plus,https://fdn2.gsmarena.com/vv/bigpic/vivo-x7-plus.jpg,183.5,1080,1920,64000.0,4000.0,4000.0,768.4
vivo,vivo X7,https://fdn2.gsmarena.com/vv/bigpic/vivo-x7.jpg,151.0,1080,1920,64000.0,4000.0,3000.0,723.1999999999999
vivo,vivo V3Max,https://fdn2.gsmarena.com/vv/bigpic/vivo-v3.jpg,168.0,1080,1920,32000.0,4000.0,3000.0,338.99999999999994
vivo,vivo V3,https://fdn2.gsmarena.com/vv/bigpic/vivo-v3.jpg,138.0,720,1280,16000.0,3000.0,2550.0,293.79999999999995
vivo,vivo X6S Plus,https://fdn2.gsmarena.com/vv/bigpic/vivo-x6s-plus.jpg,172.5,1080,1920,64000.0,4000.0,3000.0,463.29999999999995
vivo,vivo X6S,https://fdn2.gsmarena.com/vv/bigpic/vivo-x6-.jpg,140.5,1080,1920,64000.0,4000.0,2400.0,395.49999999999994
vivo,vivo Xplay5 Elite,https://fdn2.gsmarena.com/vv/bigpic/vivo-xplay5-elite.jpg,167.8,1440,2560,128000.0,6000.0,3600.0,689.3
vivo,vivo Xplay5,https://fdn2.gsmarena.com/vv/bigpic/vivo-xplay5.jpg,167.8,1440,2560,128000.0,4000.0,3600.0,587.5999999999999
vivo,vivo Y51 (2015),https://fdn2.gsmarena.com/vv/bigpic/vivo-y51.jpg,157.0,540,960,16000.0,2000.0,2350.0,146.89999999999998
vivo,vivo Y31 (2015),https://fdn2.gsmarena.com/vv/bigpic/vivo-y31.jpg,137.0,720,1280,8000.0,1000.0,2100.0,146.89999999999998
vivo,vivo Y35,https://fdn2.gsmarena.com/vv/bigpic/vivo-y35.jpg,153.0,720,1280,16000.0,2000.0,2300.0,112.99999999999999
vivo,vivo X5Max Platinum Edition,https://fdn2.gsmarena.com/vv/bigpic/vivo-x5-max-platinum-edition.jpg,194.0,1080,1920,32000.0,3000.0,4150.0,497.19999999999993
vivo,vivo X5Pro,https://fdn2.gsmarena.com/vv/bigpic/vivo-x5-pro.jpg,151.0,1080,1920,16000.0,2000.0,2450.0,338.99999999999994
vivo,vivo X5Max,https://fdn2.gsmarena.com/vv/bigpic/vivo-x5-max.jpg,156.0,1080,1920,16000.0,2000.0,2300.0,531.0999999999999
vivo,vivo Y11,https://fdn2.gsmarena.com/vv/bigpic/vivo-y11.jpg,124.0,480,800,4000.0,512.0,1700.0,79.1
vivo,vivo X3S,https://fdn2.gsmarena.com/vv/bigpic/vivo-x3s.jpg,150.0,720,1280,16000.0,1000.0,2000.0,124.29999999999998
vivo,vivo Y28,https://fdn2.gsmarena.com/vv/bigpic/vivo-y28.jpg,156.0,540,960,8000.0,1000.0,2100.0,112.99999999999999
vivo,vivo Y15 (2013),https://fdn2.gsmarena.com/vv/bigpic/vivo-y15.jpg,130.0,480,854,4000.0,512.0,1900.0,124.29999999999998
wiko,Wiko Y61,https://fdn2.gsmarena.com/vv/bigpic/wiko-y61.jpg,190.0,480,960,16000.0,1000.0,3000.0,67.8
